CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
8450152,1,1,4,M,31,3,1,M,G,1,"SAN DIEGO","SAN DIEGO",2017
8450477,1,1,4,M,16,3,9,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8450721,2,1,4,-,34,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8450729,1,1,4,F,46,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8451800,1,1,4,M,52,3,1,-,W,0,"SAN DIEGO","SAN DIEGO",2017
8452005,2,1,4,M,62,3,1,B,V,1,"SAN DIEGO","SAN DIEGO",2017
8452013,1,1,4,F,39,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8452065,2,1,4,M,52,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8452470,2,1,4,F,63,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8452478,2,1,4,M,55,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8452712,2,1,4,M,32,3,1,-,V,1,"SAN DIEGO","SAN DIEGO",2017
8453081,1,1,4,M,54,3,1,P,-,2,"SAN DIEGO","SAN DIEGO",2017
8455120,1,1,4,M,51,4,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8455153,1,1,2,F,25,0,6,M,H,0,"SAN DIEGO","SAN DIEGO",2017
8455153,2,1,4,M,46,4,1,P,Y,1,"SAN DIEGO","SAN DIEGO",2017
8455767,1,1,4,M,28,2,1,V,-,1,"SAN DIEGO","SAN DIEGO",2017
8455767,2,1,1,M,56,2,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8455929,1,1,4,F,52,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8456210,1,1,4,M,62,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8456284,1,1,4,M,37,3,0,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8458805,1,1,4,M,73,3,9,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8458813,2,1,4,M,41,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8458959,2,1,4,F,29,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8461264,1,1,4,M,46,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8461264,2,1,2,M,27,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8462666,1,1,4,F,20,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8462666,2,1,4,M,34,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8462666,2,2,2,M,41,3,6,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8462666,2,3,2,F,7,3,4,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8462751,1,1,4,M,18,4,1,-,P,1,"SAN DIEGO","SAN DIEGO",2017
8462759,1,1,4,M,27,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8464684,2,1,4,M,49,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8464754,1,1,4,M,51,4,1,-,P,0,"SAN DIEGO","SAN DIEGO",2017
8464782,1,1,4,M,72,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8464786,1,1,4,F,24,3,1,P,N,3,"SAN DIEGO","SAN DIEGO",2017
8464811,1,1,2,M,998,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8464811,2,1,4,F,59,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8465263,1,1,4,M,10,3,9,-,W,3,"SAN DIEGO","SAN DIEGO",2017
8465267,2,1,4,M,22,3,0,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8466171,1,1,4,M,30,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8468566,1,1,4,M,14,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8468582,2,1,4,M,55,4,1,-,W,0,"SAN DIEGO","SAN DIEGO",2017
8468595,1,1,4,M,23,3,9,-,V,3,"SAN DIEGO","SAN DIEGO",2017
8468598,1,1,4,F,36,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8468599,1,1,4,M,69,3,1,-,P,0,"SAN DIEGO","SAN DIEGO",2017
8468603,1,1,4,F,44,4,1,B,V,1,"SAN DIEGO","SAN DIEGO",2017
8468615,1,1,4,M,62,3,9,-,V,3,"SAN DIEGO","SAN DIEGO",2017
8471015,1,1,4,M,12,4,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8471039,1,1,4,M,37,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8471877,1,1,4,M,25,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8474149,1,1,2,F,31,0,2,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8474149,2,1,4,M,58,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8474536,1,1,4,M,57,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8475652,1,1,4,F,34,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8475692,1,1,4,F,49,3,1,-,V,3,"SAN DIEGO","SAN DIEGO",2017
8475846,1,1,4,M,43,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8475955,1,1,4,M,23,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8475959,1,1,4,M,9,4,1,P,U,3,"SAN DIEGO","SAN DIEGO",2017
8475959,2,1,4,-,8,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8475971,1,1,4,-,26,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8476421,2,1,4,F,53,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8478163,1,1,1,M,44,3,1,-,G,0,"SAN DIEGO","SAN DIEGO",2017
8478220,1,1,4,-,11,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8478476,1,1,4,M,45,3,0,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8478480,1,1,4,M,37,3,1,A,-,0,"SAN DIEGO","SAN DIEGO",2017
8478480,2,1,2,M,47,0,3,M,E,0,"SAN DIEGO","SAN DIEGO",2017
8479349,1,1,4,M,28,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8480203,1,1,4,F,38,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8481297,1,1,4,M,49,2,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8481297,2,1,2,M,8,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8481301,2,1,4,M,75,2,1,W,-,1,"SAN DIEGO","SAN DIEGO",2017
8484951,2,1,4,M,33,4,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8484955,2,1,4,F,33,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8487059,1,1,4,M,40,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8487062,1,1,4,M,61,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8487105,2,1,4,M,22,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8487107,1,1,1,M,29,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8488510,1,1,4,M,31,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8488592,2,1,4,M,32,3,9,V,-,0,"SAN DIEGO","SAN DIEGO",2017
8488616,1,1,4,M,16,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8488640,2,1,4,M,15,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8490228,2,1,4,M,33,3,1,P,W,2,"SAN DIEGO","SAN DIEGO",2017
8490236,1,1,4,-,38,3,9,M,W,0,"SAN DIEGO","SAN DIEGO",2017
8491042,1,1,4,M,65,2,1,Y,-,0,"SAN DIEGO","SAN DIEGO",2017
8491052,2,1,4,M,44,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8491060,2,1,4,M,17,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8494097,1,1,1,F,19,2,1,L,G,3,"SAN DIEGO","SAN DIEGO",2017
8494097,2,1,4,M,30,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8494299,2,1,4,M,59,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8494315,2,1,4,M,50,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8494859,2,1,4,M,24,4,0,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8496745,1,1,4,M,50,5,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8496745,2,1,2,M,4,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8496749,1,1,2,F,73,0,3,M,B,3,"SAN DIEGO","SAN DIEGO",2017
8496749,2,1,4,M,53,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8496949,1,1,4,M,33,4,1,M,V,0,"SAN DIEGO","SAN DIEGO",2017
8498534,2,1,4,M,47,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8498783,1,1,4,M,60,2,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8498783,2,1,4,M,46,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2017
8499532,2,1,4,M,29,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8499683,1,1,4,M,11,3,9,-,V,3,"SAN DIEGO","SAN DIEGO",2017
8499702,1,1,4,-,61,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8499716,2,1,4,M,62,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8499748,2,1,4,M,29,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8501847,1,1,4,-,52,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2017
8502907,2,1,4,M,25,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8502910,1,1,4,M,28,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8503556,1,1,4,M,17,4,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8504241,2,1,4,M,48,4,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8504366,2,1,4,M,24,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8504557,1,1,4,M,10,4,9,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8506185,2,1,4,M,58,3,9,W,-,0,"SAN DIEGO","SAN DIEGO",2017
8506193,1,1,4,M,47,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8506197,1,1,4,M,58,4,1,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8506213,2,1,4,M,54,4,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8506509,1,1,4,M,37,4,0,P,-,3,"SAN DIEGO","SAN DIEGO",2017
8506509,2,1,2,F,72,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8508999,2,1,4,F,27,2,1,-,W,3,"SAN DIEGO","SAN DIEGO",2017
8509132,1,1,4,M,27,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8509134,1,1,2,F,43,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8509134,2,1,4,M,34,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8509136,1,1,4,M,19,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8510823,1,1,4,M,36,2,1,-,W,1,"SAN DIEGO","SAN DIEGO",2017
8512133,2,1,4,M,32,4,9,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8512139,2,1,4,M,46,3,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8513370,1,1,4,F,25,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8514247,1,1,4,M,42,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8514280,2,1,4,F,32,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8514308,2,1,4,F,55,3,1,-,-,1,"SAN DIEGO","SAN DIEGO",2017
8514375,2,1,4,M,22,3,9,P,W,0,"SAN DIEGO","SAN DIEGO",2017
8517743,1,1,4,M,48,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8517743,2,1,2,M,42,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8519483,1,1,4,M,30,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8521470,2,1,4,F,50,4,9,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8521478,1,1,4,M,59,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2017
8521490,1,1,4,M,33,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2017
8522246,1,1,4,F,47,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8522250,2,1,4,M,27,4,9,-,V,0,"SAN DIEGO","SAN DIEGO",2017
8522281,2,1,4,M,66,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8522289,1,1,4,M,52,3,1,-,W,2,"SAN DIEGO","SAN DIEGO",2017
8522319,2,1,4,M,15,4,0,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8522428,1,1,4,M,15,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8522432,2,1,4,F,67,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8522436,2,1,4,M,28,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8523138,1,1,4,M,66,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8523142,2,1,4,M,26,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8523154,2,1,5,M,20,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8523161,1,1,4,M,51,3,0,P,V,3,"SAN DIEGO","SAN DIEGO",2017
8523161,2,1,2,M,9,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2017
8523182,1,1,4,M,43,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8523190,1,1,4,M,39,3,1,P,V,2,"SAN DIEGO","SAN DIEGO",2017
8524493,2,1,4,M,20,4,1,M,P,1,"SAN DIEGO","SAN DIEGO",2017
8526982,1,1,4,M,41,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8527685,1,1,2,F,38,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2017
8527685,2,1,4,M,42,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2017
8527753,2,1,4,-,31,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2017
8527841,2,1,4,M,35,4,1,M,-,2,"SAN DIEGO","SAN DIEGO",2017
8534861,1,1,4,-,60,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8535240,2,1,4,M,13,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2018
8536491,2,1,3,F,64,4,0,P,-,3,"SAN DIEGO","SAN DIEGO",2018
8536507,1,1,4,M,59,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2018
8536511,1,1,4,-,44,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8536511,2,1,2,F,69,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8536515,2,1,4,M,32,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8536543,2,1,4,M,52,3,0,N,-,0,"SAN DIEGO","SAN DIEGO",2018
8537199,2,1,4,M,19,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8538777,1,1,4,M,26,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8539574,1,1,4,M,51,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8539598,1,1,4,M,22,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8539598,2,1,2,F,28,0,1,M,P,0,"SAN DIEGO","SAN DIEGO",2018
8539598,2,2,2,M,4,0,5,M,P,0,"SAN DIEGO","SAN DIEGO",2018
8539708,1,1,4,F,47,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2018
8539712,1,1,4,M,31,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8539740,1,1,4,M,37,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8543444,1,1,4,M,11,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2017
8544216,1,1,4,M,28,6,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8544401,1,1,4,M,61,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8544445,2,1,4,M,52,6,1,P,W,0,"SAN DIEGO","SAN DIEGO",2018
8545810,2,1,4,M,40,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2018
8546220,2,1,4,F,35,4,1,P,B,0,"SAN DIEGO","SAN DIEGO",2018
8548755,1,1,2,F,65,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8548755,2,1,4,M,20,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8548799,1,1,4,M,19,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8549667,2,1,4,M,11,3,2,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8549667,3,1,4,M,54,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8549671,1,1,4,M,46,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8549675,1,1,4,M,49,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8549809,1,1,4,M,6,3,9,N,W,0,"SAN DIEGO","SAN DIEGO",2018
8550236,2,1,4,M,16,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8550406,1,1,2,M,72,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8550406,2,1,4,M,37,5,9,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8550406,3,1,4,M,29,6,9,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8550477,2,1,4,F,24,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2018
8550711,2,1,4,M,39,4,9,P,-,3,"SAN DIEGO","SAN DIEGO",2018
8551644,1,1,4,M,83,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8553667,2,1,4,M,63,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8559126,2,1,4,-,64,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8559134,2,1,3,F,57,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8559146,1,1,4,F,69,2,1,V,-,0,"SAN DIEGO","SAN DIEGO",2018
8559146,2,1,4,M,70,4,1,V,-,0,"SAN DIEGO","SAN DIEGO",2018
8560767,2,1,4,M,45,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8563570,2,1,4,M,63,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8563582,1,1,4,M,36,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2018
8563594,1,1,4,M,55,3,0,-,-,0,"SAN DIEGO","SAN DIEGO",2018
8563598,1,1,4,M,50,3,1,-,-,0,"SAN DIEGO","SAN DIEGO",2018
8563604,1,1,4,F,56,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2018
8563620,1,1,4,M,25,2,1,P,W,2,"SAN DIEGO","SAN DIEGO",2018
8563624,1,1,4,M,27,3,0,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8563875,1,1,4,M,14,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8565039,1,1,4,M,19,2,1,-,P,1,"SAN DIEGO","SAN DIEGO",2018
8565039,2,1,2,M,58,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8568081,2,1,4,M,54,3,1,P,V,2,"SAN DIEGO","SAN DIEGO",2018
8571458,2,1,4,M,8,6,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8571462,1,1,2,M,24,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8571462,1,2,2,F,21,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8571462,1,3,2,M,24,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8571462,2,1,4,M,61,2,1,-,P,2,"SAN DIEGO","SAN DIEGO",2018
8571466,1,1,4,M,34,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8571486,1,1,4,M,19,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8572478,1,1,4,M,25,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2018
8576051,1,1,4,M,42,3,0,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8576704,1,1,4,M,75,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2018
8576756,2,1,4,M,48,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8579891,2,1,4,M,53,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8580104,2,1,4,F,29,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2018
8580309,1,1,4,M,58,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8580449,1,1,4,M,49,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8580469,1,1,3,F,62,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8580477,1,1,4,M,65,3,9,V,-,3,"SAN DIEGO","SAN DIEGO",2018
8580484,1,1,4,M,23,4,1,P,U,1,"SAN DIEGO","SAN DIEGO",2018
8582477,1,1,4,M,56,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8584244,2,1,4,M,50,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8584264,1,1,4,M,50,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8584268,1,1,4,M,29,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8584279,2,1,4,M,20,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8584311,1,1,4,M,25,4,1,-,P,3,"SAN DIEGO","SAN DIEGO",2018
8584314,1,1,2,F,21,0,3,B,-,0,"SAN DIEGO","SAN DIEGO",2018
8584314,2,1,4,M,31,4,1,P,-,3,"SAN DIEGO","SAN DIEGO",2018
8584314,3,1,1,F,57,4,1,B,-,0,"SAN DIEGO","SAN DIEGO",2018
8584315,1,1,4,M,16,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8584443,1,1,4,M,64,3,0,P,-,3,"SAN DIEGO","SAN DIEGO",2018
8586845,2,1,4,M,16,4,9,-,-,1,"SAN DIEGO","SAN DIEGO",2018
8586985,2,1,4,F,35,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8589119,1,1,4,M,57,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8590424,2,1,4,M,21,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8591405,1,1,4,F,38,3,9,P,-,3,"SAN DIEGO","SAN DIEGO",2018
8591413,2,1,4,M,17,3,1,-,-,0,"SAN DIEGO","SAN DIEGO",2018
8592083,1,1,4,M,26,4,1,W,P,1,"SAN DIEGO","SAN DIEGO",2018
8592101,1,1,4,M,20,3,0,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8592118,2,1,4,F,51,3,1,P,C,0,"SAN DIEGO","SAN DIEGO",2018
8592138,1,1,4,M,35,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8592374,1,1,4,M,56,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8592374,2,1,2,M,26,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8592382,1,1,4,M,59,4,9,P,-,1,"SAN DIEGO","SAN DIEGO",2018
8592471,1,1,4,M,61,4,1,V,-,3,"SAN DIEGO","SAN DIEGO",2018
8592664,1,1,4,F,32,3,1,-,P,1,"SAN DIEGO","SAN DIEGO",2018
8592668,2,1,4,M,57,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2018
8592691,1,1,4,M,19,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8594137,1,1,4,M,42,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8594204,1,1,4,M,13,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8594220,1,1,4,F,51,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2018
8594228,2,1,4,M,25,3,1,P,-,2,"SAN DIEGO","SAN DIEGO",2018
8594357,2,1,4,M,32,3,1,N,W,1,"SAN DIEGO","SAN DIEGO",2018
8594589,1,1,4,M,33,2,1,-,V,1,"SAN DIEGO","SAN DIEGO",2018
8594621,2,1,4,F,48,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8594862,2,1,4,-,62,4,1,P,-,3,"SAN DIEGO","SAN DIEGO",2018
8595875,1,1,4,-,46,6,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8596333,2,1,4,M,56,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8598029,2,1,4,M,76,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8598904,2,1,4,F,26,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8599530,1,1,4,M,12,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8599674,1,1,4,M,18,4,1,-,V,1,"SAN DIEGO","SAN DIEGO",2018
8599812,2,1,4,M,69,4,9,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8603652,1,1,4,M,11,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8603754,1,1,4,M,31,3,0,P,V,1,"SAN DIEGO","SAN DIEGO",2018
8605031,1,1,4,M,64,3,9,P,W,3,"SAN DIEGO","SAN DIEGO",2018
8605304,2,1,4,M,31,4,1,P,-,1,"SAN DIEGO","SAN DIEGO",2017
8606155,1,1,4,-,57,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8607362,1,1,4,M,77,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8608344,1,1,4,M,59,4,1,-,W,3,"SAN DIEGO","SAN DIEGO",2018
8608737,1,1,4,M,73,6,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8610133,1,1,4,M,68,6,9,P,-,3,"SAN DIEGO","SAN DIEGO",2018
8610348,2,1,4,M,28,4,0,P,V,2,"SAN DIEGO","SAN DIEGO",2018
8610396,1,1,4,M,26,3,0,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8610400,1,1,2,F,9,3,2,P,X,0,"SAN DIEGO","SAN DIEGO",2018
8611030,2,1,4,F,26,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8611123,1,1,4,F,31,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2018
8611123,2,1,2,F,31,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8613740,1,1,4,M,50,3,9,P,V,3,"SAN DIEGO","SAN DIEGO",2018
8613740,2,1,2,F,83,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2018
8613837,1,1,4,F,53,4,9,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8614247,2,1,4,M,48,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8614260,2,1,4,M,19,3,1,P,V,2,"SAN DIEGO","SAN DIEGO",2018
8614303,1,1,4,F,8,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2018
8614576,2,1,4,M,41,2,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8615524,1,1,4,F,43,6,9,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8615528,1,1,4,M,12,6,1,P,W,1,"SAN DIEGO","SAN DIEGO",2018
8615536,1,1,4,F,45,4,1,P,-,0,"SAN DIEGO","SAN DIEGO",2018
8615556,1,1,4,M,52,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2018
8616061,2,1,4,M,22,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2018
